Date,Close,Open,Max,Min,Vol
2012-11-01,5861.92,5782.7,5866.76,5777.96,"1,04B"
2012-11-02,5868.55,5861.92,5890.11,5844.3,"855,13M"
2012-11-05,5839.06,5868.55,5868.55,5825.55,"565,87M"
2012-11-06,5884.9,5839.06,5885.16,5839.06,"774,67M"
2012-11-07,5791.63,5884.9,5921.78,5789.43,"922,67M"
2012-11-08,5776.05,5791.63,5824.36,5770.7,"729,28M"
2012-11-09,5769.68,5776.05,5786.43,5715.23,"708,90M"
2012-11-12,5767.27,5769.68,5795.25,5762.01,"654,36M"
2012-11-13,5786.25,5767.27,5786.25,5710.99,"950,28M"
2012-11-14,5722.01,5786.25,5786.25,5719.61,"865,46M"
2012-11-15,5677.75,5722.01,5722.01,5674.26,"799,77M"
2012-11-16,5605.59,5677.75,5682.68,5605.59,"939,39M"
2012-11-19,5737.66,5605.59,5739.74,5605.59,"745,28M"
2012-11-20,5748.1,5737.66,5751.82,5706.7,"803,27M"
2012-11-21,5752.03,5748.1,5760.12,5727.86,"640,01M"
2012-11-22,5791.03,5752.03,5796.47,5752.03,"511,82M"
2012-11-23,5819.14,5791.03,5830.53,5781.43,"427,50M"
2012-11-26,5786.72,5819.14,5819.14,5773.86,"601,95M"
2012-11-27,5799.71,5786.72,5823.18,5786.72,"659,09M"
2012-11-28,5803.28,5799.71,5808.34,5755.23,"610,19M"
2012-11-29,5870.3,5803.28,5883.98,5803.28,"652,94M"
2012-11-30,5866.82,5870.3,5904.39,5860.27,"699,16M"
2012-12-03,5871.24,5866.82,5902.0,5859.56,"512,05M"
2012-12-04,5869.04,5871.24,5885.36,5852.88,"596,03M"
2012-12-05,5892.08,5869.04,5902.66,5869.04,"610,55M"
2012-12-06,5901.42,5892.08,5923.91,5889.65,"637,07M"
2012-12-07,5914.4,5901.42,5923.11,5889.92,"584,10M"
2012-12-10,5921.63,5914.4,5923.97,5891.33,"463,90M"
2012-12-11,5924.97,5921.63,5937.93,5908.32,"514,66M"
2012-12-12,5945.85,5924.97,5948.5,5915.91,"629,91M"
2012-12-13,5929.61,5945.85,5947.85,5918.57,"557,27M"
2012-12-14,5921.76,5929.61,5944.5,5915.34,"529,96M"
2012-12-17,5912.15,5921.76,5923.92,5881.01,"533,51M"
2012-12-18,5935.9,5912.15,5946.41,5911.1,"664,06M"
2012-12-19,5961.59,5935.9,5977.82,5935.9,"743,38M"
2012-12-20,5958.34,5961.59,5970.87,5950.07,"596,57M"
2012-12-21,5939.99,5958.34,5958.34,5894.1,"933,06M"
2012-12-24,5954.18,5939.99,5957.69,5937.1,"149,88M"
2012-12-27,5954.3,5954.18,5997.04,5942.44,"340,70M"
2012-12-28,5925.37,5954.3,5975.97,5915.32,"306,91M"
2012-12-31,5897.81,5925.37,5925.43,5873.43,"164,64M"
2013-01-02,6027.37,5897.81,6044.57,5897.81,"652,66M"
2013-01-03,6047.34,6027.37,6051.3,6016.8,"470,67M"
2013-01-04,6089.84,6047.34,6089.84,6038.02,"548,93M"
2013-01-07,6064.58,6089.84,6091.5,6060.75,"571,66M"
2013-01-08,6053.63,6064.58,6088.18,6053.63,"663,12M"
2013-01-09,6098.65,6053.63,6112.27,6053.63,"812,12M"
2013-01-10,6101.51,6098.65,6118.3,6090.61,"764,65M"
2013-01-11,6121.58,6101.51,6121.58,6095.07,"685,72M"
2013-01-14,6107.86,6121.58,6134.17,6104.9,"628,35M"
2013-01-15,6117.31,6107.86,6117.31,6086.21,"701,00M"
2013-01-16,6103.98,6117.31,6117.33,6076.12,"818,41M"
2013-01-17,6132.36,6103.98,6135.89,6087.49,"622,93M"
2013-01-18,6154.41,6132.36,6172.49,6131.93,"713,50M"
2013-01-21,6180.98,6154.41,6182.23,6154.41,"401,15M"
2013-01-22,6179.17,6180.98,6188.58,6149.18,"558,35M"
2013-01-23,6197.64,6179.17,6200.49,6178.47,"685,18M"
2013-01-24,6264.91,6197.64,6271.4,6186.48,"655,65M"
2013-01-25,6284.45,6264.91,6284.45,6247.33,"585,52M"
2013-01-28,6294.41,6284.45,6311.26,6277.04,"533,45M"
2013-01-29,6339.19,6294.41,6346.37,6285.77,"641,75M"
2013-01-30,6323.11,6339.19,6354.46,6316.29,"691,74M"
2013-01-31,6276.88,6323.11,6323.11,6276.88,"809,38M"
2013-02-01,6347.24,6276.88,6353.95,6275.5,"686,18M"
2013-02-04,6246.84,6347.24,6347.26,6236.66,"765,90M"
2013-02-05,6282.76,6246.84,6296.47,6244.07,"612,21M"
2013-02-06,6295.34,6282.76,6321.45,6265.55,"673,86M"
2013-02-07,6228.42,6295.34,6313.0,6216.72,"721,69M"
2013-02-08,6263.93,6228.42,6278.07,6228.42,"589,36M"
2013-02-11,6277.06,6263.93,6294.81,6252.31,"448,13M"
2013-02-12,6338.38,6277.06,6338.38,6259.82,"813,15M"
2013-02-13,6359.11,6338.38,6384.7,6311.59,"756,38M"
2013-02-14,6327.36,6359.11,6364.72,6302.0,"713,90M"
2013-02-15,6328.26,6327.36,6352.2,6309.78,"636,56M"
2013-02-18,6318.19,6328.26,6330.17,6306.83,"459,97M"
2013-02-19,6379.07,6318.19,6385.14,6304.4,"672,87M"
2013-02-20,6395.37,6379.07,6412.44,6368.2,"756,33M"
2013-02-21,6291.54,6395.37,6395.37,6277.96,"733,02M"
2013-02-22,6335.7,6291.54,6347.25,6291.49,"702,83M"
2013-02-25,6355.37,6335.7,6390.09,6323.98,"994,47M"
2013-02-26,6270.44,6355.37,6355.37,6258.62,"772,27M"
2013-02-27,6325.88,6270.44,6335.9,6269.26,"707,92M"
2013-02-28,6360.81,6325.88,6372.0,6325.88,"909,99M"
2013-03-01,6378.6,6360.81,6391.67,6308.56,"1,11B"
2013-03-04,6345.63,6378.6,6379.29,6333.17,"704,24M"
2013-03-05,6431.95,6345.63,6437.34,6344.78,"683,44M"
2013-03-06,6427.64,6431.95,6460.96,6418.72,"1,10B"
2013-03-07,6439.16,6427.64,6459.68,6427.31,"923,03M"
2013-03-08,6483.58,6439.16,6489.54,6439.16,"844,77M"
2013-03-11,6503.63,6483.58,6505.3,6473.56,"625,23M"
2013-03-12,6510.62,6503.63,6533.99,6491.75,"616,79M"
2013-03-13,6481.5,6510.62,6510.62,6437.61,"666,28M"
2013-03-14,6529.41,6481.5,6532.57,6478.54,"791,45M"
2013-03-15,6489.65,6529.41,6533.78,6470.1,"1,26B"
2013-03-18,6457.92,6489.65,6489.65,6386.17,"748,78M"
2013-03-19,6441.32,6457.92,6474.57,6414.45,"679,52M"
2013-03-20,6432.7,6441.32,6475.61,6421.29,"724,53M"
2013-03-21,6388.55,6432.7,6435.59,6364.0,"641,94M"
2013-03-22,6392.76,6388.55,6426.45,6374.51,"768,81M"
2013-03-25,6378.38,6392.76,6458.53,6366.62,"768,30M"
2013-03-26,6399.37,6378.38,6404.52,6369.58,"650,36M"
2013-03-27,6387.56,6399.37,6420.9,6344.19,"755,24M"
2013-03-28,6411.74,6387.56,6447.86,6381.99,"731,51M"
2013-04-02,6490.66,6411.74,6501.78,6408.84,"913,56M"
2013-04-03,6420.28,6490.66,6491.84,6416.67,"676,02M"
2013-04-04,6344.12,6420.28,6426.37,6341.43,"680,16M"
2013-04-05,6249.78,6344.12,6346.82,6214.36,"668,68M"
2013-04-08,6276.94,6249.78,6289.59,6249.78,"650,41M"
2013-04-09,6313.21,6276.94,6326.54,6276.94,"613,23M"
2013-04-10,6387.37,6313.21,6405.2,6313.2,"678,44M"
2013-04-11,6416.14,6387.37,6423.56,6377.54,"556,83M"
2013-04-12,6384.39,6416.14,6416.14,6368.2,"521,45M"
2013-04-15,6343.6,6384.39,6384.42,6300.12,"576,45M"
2013-04-16,6304.58,6343.6,6343.6,6297.53,"609,90M"
2013-04-17,6244.21,6304.58,6334.44,6225.16,"738,34M"
2013-04-18,6243.67,6244.21,6277.79,6225.86,"668,15M"
2013-04-19,6286.59,6243.67,6288.7,6243.67,"694,20M"
2013-04-22,6280.62,6286.59,6341.98,6258.98,"603,31M"
2013-04-23,6406.12,6280.62,6406.14,6278.48,"719,14M"
2013-04-24,6431.76,6406.12,6438.93,6396.19,"735,70M"
2013-04-25,6442.59,6431.76,6467.11,6411.94,"739,18M"
2013-04-26,6426.42,6442.59,6442.59,6399.37,"560,27M"
2013-04-29,6458.02,6426.42,6458.02,6419.27,"636,10M"
2013-04-30,6430.12,6458.02,6483.08,6412.69,"1,08B"
2013-05-01,6451.29,6430.12,6475.87,6429.8,"409,46M"
2013-05-02,6460.71,6451.29,6470.34,6409.81,"744,89M"
2013-05-03,6521.46,6460.71,6541.69,6451.5,"768,86M"
2013-05-07,6557.3,6521.46,6563.9,6521.43,"795,85M"
2013-05-08,6583.48,6557.3,6587.39,6547.0,"703,45M"
2013-05-09,6592.74,6583.48,6597.26,6571.73,"750,09M"
2013-05-10,6624.98,6592.74,6637.84,6591.58,"807,52M"
2013-05-13,6631.76,6624.98,6633.26,6602.82,"560,54M"
2013-05-14,6686.06,6631.76,6686.06,6618.36,"618,40M"
2013-05-15,6693.55,6686.06,6701.68,6669.04,"690,86M"
2013-05-16,6687.8,6693.55,6714.48,6677.15,"766,34M"
2013-05-17,6723.06,6687.8,6726.9,6669.93,"855,15M"
2013-05-20,6755.63,6723.06,6755.63,6709.14,"736,13M"
2013-05-21,6803.87,6755.63,6803.87,6744.2,"763,67M"
2013-05-22,6840.27,6803.87,6875.62,6781.45,"964,62M"
2013-05-23,6696.79,6840.27,6840.27,6658.77,"987,09M"
2013-05-24,6654.34,6696.79,6720.08,6640.08,"787,89M"
2013-05-28,6762.01,6654.34,6790.7,6654.34,"658,60M"
2013-05-29,6627.17,6762.01,6762.01,6620.82,"613,72M"
2013-05-30,6656.99,6627.17,6656.99,6611.03,"594,00M"
2013-05-31,6583.09,6656.99,6657.07,6577.75,"1,18B"
2013-06-03,6525.12,6583.09,6583.09,6514.08,"780,01M"
2013-06-04,6558.58,6525.12,6577.0,6525.12,"806,46M"
2013-06-05,6419.31,6558.58,6558.58,6419.31,"800,99M"
2013-06-06,6336.11,6419.31,6435.39,6336.11,"680,97M"
2013-06-07,6411.99,6336.11,6421.37,6313.6,"786,64M"
2013-06-10,6400.45,6411.99,6421.24,6379.62,"597,23M"
2013-06-11,6340.08,6400.45,6401.18,6280.08,"736,37M"
2013-06-12,6299.45,6340.08,6364.26,6295.92,"693,80M"
2013-06-13,6304.63,6299.45,6310.95,6205.71,"824,35M"
2013-06-14,6308.26,6304.63,6343.51,6290.62,"734,16M"
2013-06-17,6330.49,6308.26,6370.75,6308.26,"575,44M"
2013-06-18,6374.21,6330.49,6397.33,6311.35,"654,14M"
2013-06-19,6348.82,6374.21,6383.61,6327.01,"723,62M"
2013-06-20,6159.51,6348.82,6348.82,6144.98,"874,37M"
2013-06-21,6116.17,6159.51,6244.17,6116.17,"1,51B"
2013-06-24,6029.1,6116.17,6136.11,6023.44,"864,11M"
2013-06-25,6101.91,6029.1,6114.61,6029.1,"786,47M"
2013-06-26,6165.48,6101.91,6177.92,6089.21,"754,67M"
2013-06-27,6243.4,6165.48,6271.8,6165.45,"803,97M"
2013-06-28,6215.47,6243.4,6268.84,6207.72,"920,73M"
2013-07-01,6307.78,6215.47,6317.02,6215.44,"657,03M"
2013-07-02,6303.94,6307.78,6314.13,6266.5,"560,70M"
2013-07-03,6229.87,6303.94,6303.94,6185.21,"663,01M"
2013-07-04,6421.67,6229.87,6431.41,6229.87,"824,17M"
2013-07-05,6375.52,6421.67,6498.59,6364.38,"725,87M"
2013-07-08,6450.07,6375.52,6476.09,6375.52,"622,00M"
2013-07-09,6513.08,6450.07,6530.86,6450.07,"658,61M"
2013-07-10,6504.96,6513.08,6535.91,6472.41,"606,50M"
2013-07-11,6543.41,6504.96,6585.74,6504.96,"646,07M"
2013-07-12,6544.94,6543.41,6583.9,6540.24,"595,53M"
2013-07-15,6586.11,6544.94,6605.9,6544.94,"585,05M"
2013-07-16,6556.35,6586.11,6606.42,6556.35,"746,49M"
2013-07-17,6571.93,6556.35,6595.62,6517.38,"694,63M"
2013-07-18,6634.36,6571.93,6657.38,6555.82,"657,40M"
2013-07-19,6630.67,6634.36,6635.22,6592.1,"756,02M"
2013-07-22,6623.17,6630.67,6645.01,6608.17,"502,87M"
2013-07-23,6597.44,6623.17,6657.66,6597.44,"673,30M"
2013-07-24,6620.43,6597.44,6662.19,6581.61,"595,81M"
2013-07-25,6587.95,6620.43,6625.35,6540.42,"505,14M"
2013-07-26,6554.79,6587.95,6629.89,6535.18,"455,32M"
2013-07-29,6560.25,6554.79,6606.36,6544.14,"487,60M"
2013-07-30,6570.95,6560.25,6600.72,6560.25,"696,26M"
2013-07-31,6621.06,6570.95,6659.35,6556.65,"751,66M"
2013-08-01,6681.98,6621.06,6681.98,6607.27,"977,04M"
2013-08-02,6647.87,6681.98,6696.63,6623.85,"660,35M"
2013-08-05,6619.58,6647.87,6684.95,6590.1,"604,09M"
2013-08-06,6604.21,6619.58,6630.14,6562.32,"698,36M"
2013-08-07,6511.21,6604.21,6624.99,6511.21,"641,42M"
2013-08-08,6529.68,6511.21,6558.59,6507.24,"566,01M"
2013-08-09,6583.39,6529.68,6601.21,6529.48,"632,93M"
2013-08-12,6574.34,6583.39,6598.39,6547.0,"478,93M"
2013-08-13,6611.94,6574.34,6620.43,6568.44,"568,87M"
2013-08-14,6587.43,6611.94,6627.96,6582.58,"678,15M"
2013-08-15,6483.34,6587.43,6587.88,6460.12,"667,13M"
2013-08-16,6499.99,6483.34,6502.27,6461.3,"637,58M"
2013-08-19,6465.73,6499.99,6506.59,6457.73,"467,69M"
2013-08-20,6453.46,6465.73,6465.73,6398.63,"620,94M"
2013-08-21,6390.84,6453.46,6453.55,6386.72,"607,07M"
2013-08-22,6446.87,6390.84,6468.88,6390.62,"501,84M"
2013-08-23,6492.1,6446.87,6516.71,6422.35,"485,42M"
2013-08-27,6440.97,6492.1,6494.2,6424.0,"760,40M"
2013-08-28,6430.06,6440.97,6440.97,6393.65,"748,56M"
2013-08-29,6483.05,6430.06,6500.51,6429.95,"876,30M"
2013-08-30,6412.93,6483.05,6502.19,6409.6,"797,04M"
2013-09-02,6506.19,6412.93,6532.3,6412.93,"596,60M"
2013-09-03,6468.41,6506.19,6523.16,6456.95,"737,86M"
2013-09-04,6474.74,6468.41,6486.4,6423.51,"717,07M"
2013-09-05,6532.44,6474.74,6543.22,6461.68,"758,35M"
2013-09-06,6547.33,6532.44,6568.18,6492.49,"606,30M"
2013-09-09,6530.74,6547.33,6555.86,6508.76,"586,57M"
2013-09-10,6583.99,6530.74,6599.51,6530.74,"730,04M"
2013-09-11,6588.43,6583.99,6589.85,6559.72,"709,33M"
2013-09-12,6588.98,6588.43,6606.12,6558.61,"616,04M"
2013-09-13,6583.8,6588.98,6588.98,6561.78,"495,64M"
2013-09-16,6622.86,6583.8,6652.66,6583.8,"565,48M"
2013-09-17,6570.17,6622.86,6623.04,6570.17,"1,20B"
2013-09-18,6558.82,6570.17,6587.58,6532.5,"793,62M"
2013-09-19,6625.39,6558.82,6659.12,6558.82,"799,39M"
2013-09-20,6596.43,6625.39,6629.93,6594.17,"1,53B"
2013-09-23,6557.37,6596.43,6601.53,6542.67,"592,41M"
2013-09-24,6571.46,6557.37,6585.4,6549.92,"663,77M"
2013-09-25,6551.53,6571.46,6587.97,6526.42,"828,37M"
2013-09-26,6565.59,6551.53,6580.94,6535.78,"552,70M"
2013-09-27,6512.66,6565.59,6568.94,6487.3,"556,75M"
2013-09-30,6462.22,6512.66,6512.66,6438.72,"667,90M"
2013-10-01,6460.01,6462.22,6466.3,6424.37,"599,07M"
2013-10-02,6437.5,6460.01,6460.01,6386.18,"575,17M"
2013-10-03,6449.04,6437.5,6472.43,6436.21,"617,41M"
2013-10-04,6453.88,6449.04,6473.58,6428.96,"528,85M"
2013-10-07,6437.28,6453.88,6453.88,6391.47,"484,16M"
2013-10-08,6365.83,6437.28,6437.73,6364.97,"718,01M"
2013-10-09,6337.91,6365.83,6372.63,6316.91,"605,27M"
2013-10-10,6430.49,6337.91,6446.22,6337.91,"631,27M"
2013-10-11,6487.19,6430.49,6489.16,6430.47,"545,66M"
2013-10-14,6507.65,6487.19,6507.8,6464.44,"434,97M"
2013-10-15,6549.11,6507.65,6569.28,6507.65,"603,86M"
2013-10-16,6571.59,6549.11,6584.39,6504.27,"663,77M"
2013-10-17,6576.16,6571.59,6576.16,6529.16,"669,59M"
2013-10-18,6622.58,6576.16,6622.7,6576.16,"710,03M"
2013-10-21,6654.2,6622.58,6654.2,6617.81,"494,97M"
2013-10-22,6695.66,6654.2,6719.27,6653.7,"575,01M"
2013-10-23,6674.48,6695.66,6695.92,6655.2,"643,94M"
2013-10-24,6713.18,6674.48,6719.25,6674.16,"601,32M"
2013-10-25,6721.34,6713.18,6729.74,6700.37,"569,15M"
2013-10-28,6725.82,6721.34,6739.66,6704.15,"590,27M"
2013-10-29,6774.73,6725.82,6777.16,6718.85,"781,28M"
2013-10-30,6777.7,6774.73,6819.86,6763.66,"656,35M"
2013-10-31,6731.43,6777.7,6778.27,6719.51,"742,78M"
2013-11-01,6734.74,6731.43,6760.87,6715.3,"675,46M"
2013-11-04,6763.62,6734.74,6780.11,6734.56,"510,15M"
2013-11-05,6746.84,6763.62,6773.86,6708.52,"723,67M"
2013-11-06,6741.69,6746.84,6768.16,6735.64,"636,59M"
2013-11-07,6697.22,6741.69,6779.18,6679.99,"641,43M"
2013-11-08,6708.42,6697.22,6713.9,6643.86,"598,94M"
2013-11-11,6728.37,6708.42,6744.77,6702.01,"633,86M"
2013-11-12,6726.79,6728.37,6728.37,6693.26,"589,42M"
2013-11-13,6630.0,6726.79,6726.81,6613.98,"723,06M"
2013-11-14,6666.13,6630.0,6696.16,6630.0,"624,13M"
2013-11-15,6693.44,6666.13,6703.12,6665.45,"587,73M"
2013-11-18,6723.46,6693.44,6732.1,6671.63,"538,92M"
2013-11-19,6698.01,6723.46,6723.46,6677.85,"532,01M"
2013-11-20,6681.08,6698.01,6711.42,6661.7,"558,05M"
2013-11-21,6681.33,6681.08,6697.69,6643.47,"483,79M"
2013-11-22,6674.3,6681.33,6711.03,6661.04,"495,70M"
2013-11-25,6694.62,6674.3,6709.08,6674.3,"465,83M"
2013-11-26,6636.22,6694.62,6696.95,6636.22,"985,38M"
2013-11-27,6649.47,6636.22,6664.14,6635.71,"580,62M"
2013-11-28,6654.47,6649.47,6679.51,6642.57,"462,67M"
2013-11-29,6650.57,6654.47,6681.57,6648.53,"535,92M"
2013-12-02,6595.33,6650.57,6657.41,6595.2,"559,06M"
2013-12-03,6532.43,6595.33,6595.48,6531.34,"685,38M"
2013-12-04,6509.97,6532.43,6544.7,6479.73,"780,32M"
2013-12-05,6498.33,6509.97,6518.88,6487.15,"558,16M"
2013-12-06,6551.99,6498.33,6555.73,6496.33,"564,65M"
2013-12-09,6559.48,6551.99,6568.44,6534.74,"506,22M"
2013-12-10,6523.31,6559.48,6571.91,6519.0,"553,69M"
2013-12-11,6507.72,6523.31,6555.57,6507.72,"524,48M"
2013-12-12,6445.25,6507.72,6507.72,6435.99,"663,53M"
2013-12-13,6439.96,6445.25,6462.76,6433.51,"694,45M"
2013-12-16,6522.2,6439.96,6531.16,6422.23,"653,80M"
2013-12-17,6486.19,6522.2,6522.2,6482.59,"584,05M"
2013-12-18,6492.08,6486.19,6524.46,6486.19,"529,48M"
2013-12-19,6584.7,6492.08,6584.7,6492.08,"648,65M"
2013-12-20,6606.58,6584.7,6616.8,6576.79,"1,10B"
2013-12-23,6678.61,6606.58,6678.61,6606.2,"352,00M"
2013-12-24,6694.17,6678.61,6712.1,6672.22,"101,67M"
2013-12-27,6750.87,6694.17,6754.11,6694.17,"291,26M"
2013-12-30,6731.27,6750.87,6768.44,6718.16,"295,36M"
2013-12-31,6749.09,6731.27,6756.98,6731.25,"153,45M"
2014-01-02,6717.91,6749.09,6759.37,6707.48,"459,53M"
2014-01-03,6730.67,6717.91,6747.33,6699.27,"374,84M"
2014-01-06,6730.73,6730.67,6751.98,6714.64,"524,39M"
2014-01-07,6755.45,6730.73,6768.89,6718.07,"672,38M"
2014-01-08,6721.78,6755.45,6755.53,6713.39,"720,03M"
2014-01-09,6691.34,6721.78,6746.41,6679.31,"782,90M"
2014-01-10,6739.94,6691.34,6769.94,6691.34,"811,61M"
2014-01-13,6757.15,6739.94,6765.6,6730.97,"598,03M"
2014-01-14,6766.86,6757.15,6772.63,6694.08,"568,35M"
2014-01-15,6819.86,6766.86,6825.2,6766.86,"693,72M"
2014-01-16,6815.42,6819.86,6831.74,6811.16,"714,15M"
2014-01-17,6829.3,6815.42,6840.5,6800.0,"999,74M"
2014-01-20,6836.73,6829.3,6837.53,6810.62,"424,81M"
2014-01-21,6834.26,6836.73,6867.42,6822.31,"618,28M"
2014-01-22,6826.33,6834.26,6864.87,6821.8,"548,74M"
2014-01-23,6773.28,6826.33,6837.21,6760.63,"668,66M"
2014-01-24,6663.74,6773.28,6784.42,6654.86,"844,75M"
2014-01-27,6550.66,6663.74,6665.39,6539.33,"985,29M"
2014-01-28,6572.33,6550.66,6590.66,6550.65,"675,70M"
2014-01-29,6544.28,6572.33,6645.23,6482.74,"990,21M"
2014-01-30,6538.45,6544.28,6573.92,6503.25,"755,89M"
2014-01-31,6510.44,6538.45,6548.46,6421.26,"751,20M"
2014-02-03,6465.66,6510.44,6538.3,6459.95,"829,89M"
2014-02-04,6449.27,6465.66,6478.16,6416.72,"922,89M"
2014-02-05,6457.89,6449.27,6483.73,6423.79,"810,17M"
2014-02-06,6558.28,6457.89,6566.01,6457.89,"815,15M"
2014-02-07,6571.68,6558.28,6596.28,6540.81,"708,47M"
2014-02-10,6591.55,6571.68,6597.0,6565.3,"593,69M"
2014-02-11,6672.66,6591.55,6672.66,6591.55,"934,91M"
2014-02-12,6675.03,6672.66,6708.17,6669.06,"820,07M"
2014-02-13,6659.42,6675.03,6675.24,6608.09,"1,17B"
2014-02-14,6663.62,6659.42,6672.21,6646.47,"912,78M"
2014-02-17,6736.0,6663.62,6745.63,6661.47,"630,25M"
2014-02-18,6796.43,6736.0,6802.89,6716.64,"826,63M"
2014-02-19,6796.71,6796.43,6810.48,6759.86,"793,95M"
2014-02-20,6812.99,6796.71,6812.99,6732.03,"742,46M"
2014-02-21,6838.06,6812.99,6859.91,6812.99,"1,02B"
2014-02-24,6865.86,6838.06,6865.86,6797.83,"1,07B"
2014-02-25,6830.5,6862.73,6866.35,6790.93,"1,16B"
2014-02-26,6799.15,6830.5,6834.09,6785.28,"739,00M"
2014-02-27,6810.27,6799.15,6819.24,6733.54,"845,70M"
2014-02-28,6809.7,6810.27,6833.82,6785.54,"924,58M"
2014-03-03,6708.35,6809.7,6809.7,6671.89,"829,08M"
2014-03-04,6823.77,6708.35,6827.22,6708.35,"734,14M"
2014-03-05,6775.42,6823.77,6824.16,6771.5,"623,86M"
2014-03-06,6788.49,6775.42,6806.62,6770.95,"664,69M"
2014-03-07,6712.67,6788.49,6800.66,6706.38,"793,75M"
2014-03-10,6689.45,6712.67,6757.0,6671.62,"820,42M"
2014-03-11,6685.52,6689.45,6718.3,6660.59,"868,65M"
2014-03-12,6620.9,6685.52,6685.52,6598.36,"891,94M"
2014-03-13,6553.78,6620.9,6631.38,6552.46,"894,84M"
2014-03-14,6527.89,6553.78,6553.78,6500.37,"847,30M"
2014-03-17,6568.35,6527.89,6592.37,6527.87,"692,71M"
2014-03-18,6605.28,6568.35,6628.2,6534.86,"723,56M"
2014-03-19,6573.13,6605.28,6609.46,6566.85,"1,05B"
2014-03-20,6542.44,6573.13,6573.13,6492.62,"795,07M"
2014-03-21,6557.17,6542.44,6572.09,6537.89,"1,50B"
2014-03-24,6520.39,6557.17,6568.96,6506.42,"762,85M"
2014-03-25,6604.89,6520.39,6604.89,6520.39,"674,29M"
2014-03-26,6605.3,6604.89,6643.58,6601.78,"1,43B"
2014-03-27,6588.32,6605.3,6605.3,6561.39,"850,23M"
2014-03-28,6615.58,6588.32,6631.48,6585.73,"1,00B"
2014-03-31,6598.37,6615.58,6658.4,6583.09,"867,82M"
2014-04-01,6652.61,6598.37,6660.27,6598.37,"853,49M"
2014-04-02,6659.04,6652.61,6672.73,6639.63,"971,88M"
2014-04-03,6649.14,6659.04,6680.78,6638.52,"670,68M"
2014-04-04,6695.55,6649.14,6706.34,6649.14,"876,23M"
2014-04-07,6622.84,6695.55,6695.55,6614.73,"666,07M"
2014-04-08,6590.69,6622.84,6625.19,6549.75,"1,06B"
2014-04-09,6635.61,6590.69,6654.05,6590.41,"758,99M"
2014-04-10,6641.97,6635.61,6688.28,6620.39,"670,60M"
2014-04-11,6561.7,6641.97,6641.97,6538.75,"817,95M"
2014-04-14,6583.76,6561.7,6583.76,6507.08,"979,65M"
2014-04-15,6541.61,6583.76,6594.24,6534.2,"858,94M"
2014-04-16,6584.17,6541.61,6596.99,6541.61,"686,34M"
2014-04-17,6625.25,6584.17,6627.25,6559.35,"842,35M"
2014-04-22,6681.76,6625.25,6706.19,6625.25,"840,73M"
2014-04-23,6674.74,6681.76,6694.82,6661.42,"637,85M"
2014-04-24,6703.0,6674.74,6724.58,6667.65,"616,11M"
2014-04-25,6685.69,6702.85,6704.37,6657.3,"578,70M"
2014-04-28,6700.16,6685.69,6720.33,6682.9,"652,39M"
2014-04-29,6769.91,6700.16,6769.91,6700.1,"674,49M"
2014-04-30,6780.03,6769.91,6794.88,6748.76,"773,11M"
2014-05-01,6808.87,6780.03,6811.64,6773.69,"648,19M"
2014-05-02,6822.42,6808.87,6838.17,6798.61,"746,45M"
2014-05-06,6798.56,6822.42,6828.62,6785.32,"732,62M"
2014-05-07,6796.44,6798.56,6799.34,6766.84,"768,89M"
2014-05-08,6839.25,6796.44,6840.37,6796.44,"818,48M"
2014-05-09,6814.57,6839.25,6839.42,6805.39,"617,68M"
2014-05-12,6851.75,6814.57,6851.75,6814.57,"565,08M"
2014-05-13,6873.08,6851.75,6877.39,6845.95,"631,55M"
2014-05-14,6878.49,6873.08,6880.07,6854.02,"529,68M"
2014-05-15,6840.89,6878.49,6894.88,6821.66,"896,97M"
2014-05-16,6855.81,6840.89,6855.94,6813.5,"985,98M"
2014-05-19,6844.55,6855.81,6862.2,6804.31,"744,48M"
2014-05-20,6802.0,6844.55,6848.36,6792.51,"680,77M"
2014-05-21,6821.04,6802.0,6821.04,6782.8,"733,75M"
2014-05-22,6820.56,6821.04,6846.57,6810.19,"564,13M"
2014-05-23,6815.75,6820.56,6825.53,6793.47,"485,85M"
2014-05-27,6844.94,6815.75,6857.1,6815.37,"585,49M"
2014-05-28,6851.22,6844.94,6855.83,6833.61,"577,49M"
2014-05-29,6871.29,6851.22,6882.14,6848.06,"403,37M"
2014-05-30,6844.51,6871.29,6874.33,6831.99,"1,17B"
2014-06-02,6864.1,6844.51,6874.38,6844.51,"573,72M"
2014-06-03,6836.3,6864.1,6865.38,6817.96,"504,99M"
2014-06-04,6818.63,6836.3,6840.6,6800.1,"560,72M"
2014-06-05,6813.49,6818.63,6847.0,6795.27,"626,57M"
2014-06-06,6858.21,6813.49,6862.91,6813.49,"766,31M"
2014-06-09,6875.0,6858.21,6878.96,6857.7,"388,13M"
2014-06-10,6873.55,6875.0,6875.24,6835.8,"534,39M"
2014-06-11,6838.87,6873.55,6873.55,6825.24,"675,33M"
2014-06-12,6843.11,6838.87,6853.18,6827.03,"527,38M"
2014-06-13,6777.85,6843.11,6843.11,6758.15,"640,61M"
2014-06-16,6754.64,6777.85,6779.4,6748.04,"568,44M"
2014-06-17,6766.77,6754.64,6774.87,6736.11,"572,51M"
2014-06-18,6778.56,6766.77,6799.59,6766.77,"511,30M"
2014-06-19,6808.11,6778.56,6837.57,6778.56,"563,40M"
